Freq.	V(Vout+,Vout-)
Step Information: Rl=4  (Run: 1/7)
1.53253253253252e+005	(9.14487136109744e-001dB,5.97187184299826e+001°)
1.53453453453453e+005	(9.20207653370636e-001dB,5.75777678502465e+001°)
1.53653653653653e+005	(9.23119270844880e-001dB,5.54031860913779e+001°)
1.53853853853853e+005	(9.22572828364115e-001dB,5.31944345234623e+001°)
1.54054054054053e+005	(9.17895511055790e-001dB,5.09514218919521e+001°)
1.54254254254253e+005	(9.08397680224161e-001dB,4.86745407511612e+001°)
1.54454454454454e+005	(8.93381038104228e-001dB,4.63646996478343e+001°)
1.54654654654654e+005	(8.72148096098760e-001dB,4.40233489125724e+001°)
1.54854854854854e+005	(8.44012835089973e-001dB,4.16524978123917e+001°)
1.55055055055054e+005	(8.08312354963993e-001dB,3.92547208532935e+001°)
1.55255255255254e+005	(7.64419214549991e-001dB,3.68331512302489e+001°)
1.55455455455455e+005	(7.11754070926854e-001dB,3.43914598242110e+001°)
1.55655655655655e+005	(6.49798148311633e-001dB,3.19338187442735e+001°)
1.55855855855855e+005	(5.78105011936519e-001dB,2.94648491865096e+001°)
1.56056056056055e+005	(4.96311101018554e-001dB,2.69895542818283e+001°)
1.56256256256255e+005	(4.04144494185749e-001dB,2.45132385612810e+001°)
1.56456456456456e+005	(3.01431443555751e-001dB,2.20414165887154e+001°)
1.56656656656656e+005	(1.88100317942539e-001dB,1.95797141009647e+001°)
1.56856856856856e+005	(6.41827338554849e-002dB,1.71337655657254e+001°)
1.57057057057056e+005	(-7.01881872237577e-002dB,1.47091123494929e+001°)
1.57257257257256e+005	(-2.14782330770557e-001dB,1.23111056481206e+001°)
1.57457457457457e+005	(-3.69279609940437e-001dB,9.94481797564141e+000°)
1.57657657657657e+005	(-5.33279103747183e-001dB,7.61496637614496e+000°)
1.57857857857857e+005	(-7.06309826628341e-001dB,5.32584969271176e+000°)
1.58058058058057e+005	(-8.87842591030230e-001dB,3.08130128895137e+000°)
1.58258258258257e+005	(-1.07730241556986e+000dB,8.84657668746353e-001°)
1.58458458458458e+005	(-1.27408096135370e+000dB,-1.26125743531820e+000°)
1.58658658658658e+005	(-1.47754854031445e+000dB,-3.35413466812130e+000°)
1.58858858858858e+005	(-1.68706532203547e+000dB,-5.39216806750437e+000°)
1.59059059059058e+005	(-1.90199145906257e+000dB,-7.37403355787381e+000°)
1.59259259259258e+005	(-2.12169594565621e+000dB,-9.29885915501782e+000°)
1.59459459459459e+005	(-2.34556411364536e+000dB,-1.11661891143824e+001°)
1.59659659659659e+005	(-2.57300374613310e+000dB,-1.29759441236262e+001°)
1.59859859859859e+005	(-2.80344985221825e+000dB,-1.47283794166804e+001°)
1.60060060060059e+005	(-3.03636819263367e+000dB,-1.64240424078279e+001°)
1.60260260260259e+005	(-3.27125767783769e+000dB,-1.80637311426455e+001°)
1.60460460460460e+005	(-3.50765177831071e+000dB,-1.96484545635793e+001°)
1.60660660660660e+005	(-3.74511909386368e+000dB,-2.11793953096753e+001°)
1.60860860860860e+005	(-3.98326322715833e+000dB,-2.26578755241703e+001°)
1.61061061061060e+005	(-4.22172209876341e+000dB,-2.40853259360377e+001°)
1.61261261261260e+005	(-4.46016682908394e+000dB,-2.54632583136425e+001°)
1.61461461461461e+005	(-4.69830029817967e+000dB,-2.67932412586265e+001°)
1.61661661661661e+005	(-4.93585547924287e+000dB,-2.80768792123567e+001°)
1.61861861861861e+005	(-5.17259362636556e+000dB,-2.93157944809639e+001°)
1.62062062062061e+005	(-5.40830238290121e+000dB,-3.05116120430899e+001°)
1.62262262262261e+005	(-5.64279386366257e+000dB,-3.16659468820154e+001°)
1.62462462462462e+005	(-5.87590275262478e+000dB,-3.27803935763057e+001°)
1.62662662662662e+005	(-6.10748444780604e+000dB,-3.38565178865889e+001°)
1.62862862862862e+005	(-6.33741327654372e+000dB,-3.48958500872602e+001°)
1.63063063063062e+005	(-6.56558079738119e+000dB,-3.58998798081546e+001°)
1.63263263263262e+005	(-6.79189419908295e+000dB,-3.68700521704451e+001°)
1.63463463463463e+005	(-7.01627480275531e+000dB,-3.78077650216642e+001°)
1.63663663663663e+005	(-7.23865666949798e+000dB,-3.87143670956256e+001°)
1.63863863863863e+005	(-7.45898531329878e+000dB,-3.95911569433775e+001°)
1.64064064064063e+005	(-7.67721651686454e+000dB,-4.04393825005599e+001°)
1.64264264264263e+005	(-7.89331524662850e+000dB,-4.12602411743977e+001°)
1.64464464464464e+005	(-8.10725466217754e+000dB,-4.20548803498065e+001°)
1.64664664664664e+005	(-8.31901521470604e+000dB,-4.28243982287119e+001°)
1.64864864864864e+005	(-8.52858382874677e+000dB,-4.35698449296608e+001°)
1.65065065065064e+005	(-8.73595316128890e+000dB,-4.42922237862451e+001°)
1.65265265265264e+005	(-8.94112093241107e+000dB,-4.49924927928268e+001°)
1.65465465465465e+005	(-9.14408932169539e+000dB,-4.56715661547126e+001°)
1.65665665665665e+005	(-9.34486442490643e+000dB,-4.63303159073716e+001°)
1.65865865865865e+005	(-9.54345576569414e+000dB,-4.69695735756658e+001°)
1.66066066066065e+005	(-9.73987585738845e+000dB,-4.75901318494992e+001°)
1.66266266266265e+005	(-9.93413981028040e+000dB,-4.81927462568875e+001°)
1.66466466466466e+005	(-1.01262649801181e+001dB,-4.87781368193375e+001°)
1.66666666666666e+005	(-1.03162706538752e+001dB,-4.93469896776717e+001°)
1.66866866866866e+005	(-1.05041777691734e+001dB,-4.98999586791647e+001°)
1.67067067067066e+005	(-1.06900086640445e+001dB,-5.04376669191052e+001°)
1.67267267267266e+005	(-1.08737868540136e+001dB,-5.09607082317753e+001°)
1.67467467467466e+005	(-1.10555368337533e+001dB,-5.14696486273664e+001°)
1.67667667667667e+005	(-1.12352839008196e+001dB,-5.19650276726095e+001°)
1.67867867867867e+005	(-1.14130539992085e+001dB,-5.24473598139126e+001°)
1.68068068068067e+005	(-1.15888735806957e+001dB,-5.29171356426160e+001°)
1.68268268268267e+005	(-1.17627694821165e+001dB,-5.33748231026275e+001°)
1.68468468468467e+005	(-1.19347688169256e+001dB,-5.38208686412118e+001°)
1.68668668668668e+005	(-1.21048988795425e+001dB,-5.42556983041073e+001°)
1.68868868868868e+005	(-1.22731870611367e+001dB,-5.46797187764424e+001°)
1.69069069069068e+005	(-1.24396607756444e+001dB,-5.50933183711496e+001°)
1.69269269269268e+005	(-1.26043473949311e+001dB,-5.54968679667319e+001°)
1.69469469469468e+005	(-1.27672741921232e+001dB,-5.58907218963453e+001°)
1.69669669669669e+005	(-1.29284682922365e+001dB,-5.62752187902223e+001°)
1.69869869869869e+005	(-1.30879566293149e+001dB,-5.66506823734920e+001°)
1.70070070070069e+005	(-1.32457659093762e+001dB,-5.70174222214565e+001°)
1.70270270270269e+005	(-1.34019225785350e+001dB,-5.73757344743600e+001°)
1.70470470470469e+005	(-1.35564527957371e+001dB,-5.77259025136556e+001°)
1.70670670670670e+005	(-1.37093824095996e+001dB,-5.80681976017238e+001°)
1.70870870870870e+005	(-1.38607369389025e+001dB,-5.84028794869371e+001°)
1.71071071071070e+005	(-1.40105415563277e+001dB,-5.87301969759038e+001°)
1.71271271271270e+005	(-1.41588210750792e+001dB,-5.90503884746496e+001°)
1.71471471471470e+005	(-1.43055999380617e+001dB,-5.93636825004283e+001°)
1.71671671671671e+005	(-1.44509022093249e+001dB,-5.96702981657691e+001°)
1.71871871871871e+005	(-1.45947515675131e+001dB,-5.99704456363056e+001°)
1.72072072072071e+005	(-1.47371713010876e+001dB,-6.02643265638456e+001°)
1.72272272272271e+005	(-1.48781843051124e+001dB,-6.05521344960728e+001°)
1.72472472472471e+005	(-1.50178130794180e+001dB,-6.08340552642002e+001°)
1.72672672672672e+005	(-1.51560797279741e+001dB,-6.11102673498215e+001°)
1.72872872872872e+005	(-1.52930059593255e+001dB,-6.13809422321436e+001°)
1.73073073073072e+005	(-1.54286130879549e+001dB,-6.16462447167145e+001°)
1.73273273273272e+005	(-1.55629220364557e+001dB,-6.19063332467010e+001°)
1.73473473473472e+005	(-1.56959533384067e+001dB,-6.21613601977111e+001°)
1.73673673673673e+005	(-1.58277271418555e+001dB,-6.24114721570972e+001°)
1.73873873873873e+005	(-1.59582632133251e+001dB,-6.26568101886251e+001°)
1.74074074074073e+005	(-1.60875809422683e+001dB,-6.28975100833396e+001°)
1.74274274274273e+005	(-1.62156993459026e+001dB,-6.31337025974114e+001°)
1.74474474474473e+005	(-1.63426370743656e+001dB,-6.33655136777030e+001°)
1.74674674674674e+005	(-1.64684124161382e+001dB,-6.35930646757480e+001°)
1.74874874874874e+005	(-1.65930433036874e+001dB,-6.38164725507965e+001°)
1.75075075075074e+005	(-1.67165473192874e+001dB,-6.40358500625427e+001°)
1.75275275275274e+005	(-1.68389417009802e+001dB,-6.42513059541116e+001°)
1.75475475475474e+005	(-1.69602433486453e+001dB,-6.44629451258508e+001°)
1.75675675675675e+005	(-1.70804688301461e+001dB,-6.46708688004369e+001°)
1.75875875875875e+005	(-1.71996343875292e+001dB,-6.48751746797804e+001°)
1.76076076076075e+005	(-1.73177559432533e+001dB,-6.50759570941802e+001°)
1.76276276276275e+005	(-1.74348491064278e+001dB,-6.52733071441556e+001°)
1.76476476476475e+005	(-1.75509291790425e+001dB,-6.54673128353551e+001°)
1.76676676676676e+005	(-1.76660111621745e+001dB,-6.56580592069210e+001°)
1.76876876876876e+005	(-1.77801097621581e+001dB,-6.58456284536639e+001°)
1.77077077077076e+005	(-1.78932393967059e+001dB,-6.60301000423816e+001°)
1.77277277277276e+005	(-1.80054142009712e+001dB,-6.62115508226380e+001°)
1.77477477477476e+005	(-1.81166480335430e+001dB,-6.63900551322973e+001°)
1.77677677677677e+005	(-1.82269544823667e+001dB,-6.65656848980929e+001°)
1.77877877877877e+005	(-1.83363468705824e+001dB,-6.67385097314946e+001°)
1.78078078078077e+005	(-1.84448382622785e+001dB,-6.69085970201207e+001°)
1.78278278278277e+005	(-1.85524414681529e+001dB,-6.70760120149301e+001°)
1.78478478478477e+005	(-1.86591690510804e+001dB,-6.72408179134122e+001°)
1.78678678678678e+005	(-1.87650333315827e+001dB,-6.74030759389844e+001°)
1.78878878878878e+005	(-1.88700463931982e+001dB,-6.75628454167912e+001°)
1.79079079079078e+005	(-1.89742200877510e+001dB,-6.77201838460905e+001°)
1.79279279279278e+005	(-1.90775660405164e+001dB,-6.78751469694002e+001°)
1.79479479479478e+005	(-1.91800956552836e+001dB,-6.80277888385712e+001°)
1.79679679679679e+005	(-1.92818201193137e+001dB,-6.81781618779396e+001°)
1.79879879879879e+005	(-1.93827504081943e+001dB,-6.83263169447066e+001°)
1.80080080080079e+005	(-1.94828972905897e+001dB,-6.84723033866839e+001°)
1.80280280280279e+005	(-1.95822713328878e+001dB,-6.86161690975346e+001°)
1.80480480480479e+005	(-1.96808829037445e+001dB,-6.87579605696340e+001°)
1.80680680680680e+005	(-1.97787421785261e+001dB,-6.88977229446673e+001°)
1.80880880880880e+005	(-1.98758591436504e+001dB,-6.90355000620732e+001°)
1.81081081081080e+005	(-1.99722436008296e+001dB,-6.91713345054403e+001°)
1.81281281281280e+005	(-2.00679051712129e+001dB,-6.93052676469521e+001°)
1.81481481481480e+005	(-2.01628532994344e+001dB,-6.94373396899770e+001°)
1.81681681681680e+005	(-2.02570972575639e+001dB,-6.95675897098897e+001°)
1.81881881881881e+005	(-2.03506461489650e+001dB,-6.96960556932095e+001°)
1.82082082082081e+005	(-2.04435089120610e+001dB,-6.98227745751330e+001°)
1.82282282282281e+005	(-2.05356943240100e+001dB,-6.99477822755389e+001°)
1.82482482482481e+005	(-2.06272110042919e+001dB,-7.00711137335336e+001°)
1.82682682682681e+005	(-2.07180674182079e+001dB,-7.01928029406076e+001°)
1.82882882882882e+005	(-2.08082718802959e+001dB,-7.03128829724638e+001°)
1.83083083083082e+005	(-2.08978325576616e+001dB,-7.04313860195829e+001°)
1.83283283283282e+005	(-2.09867574732287e+001dB,-7.05483434165784e+001°)
1.83483483483482e+005	(-2.10750545089097e+001dB,-7.06637856704003e+001°)
1.83683683683682e+005	(-2.11627314086977e+001dB,-7.07777424874367e+001°)
1.83883883883883e+005	(-2.12497957816839e+001dB,-7.08902427995639e+001°)
1.84084084084083e+005	(-2.13362551049992e+001dB,-7.10013147891919e+001°)
1.84284284284283e+005	(-2.14221167266841e+001dB,-7.11109859133489e+001°)
1.84484484484483e+005	(-2.15073878684876e+001dB,-7.12192829268478e+001°)
1.84684684684683e+005	(-2.15920756285975e+001dB,-7.13262319045754e+001°)
1.84884884884884e+005	(-2.16761869843024e+001dB,-7.14318582629412e+001°)
1.85085085085084e+005	(-2.17597287945888e+001dB,-7.15361867805233e+001°)
1.85285285285284e+005	(-2.18427078026742e+001dB,-7.16392416179458e+001°)
1.85485485485484e+005	(-2.19251306384768e+001dB,-7.17410463370200e+001°)
1.85685685685684e+005	(-2.20070038210259e+001dB,-7.18416239191816e+001°)
1.85885885885885e+005	(-2.20883337608114e+001dB,-7.19409967832532e+001°)
1.86086086086085e+005	(-2.21691267620766e+001dB,-7.20391868025608e+001°)
1.86286286286285e+005	(-2.22493890250543e+001dB,-7.21362153214309e+001°)
1.86486486486485e+005	(-2.23291266481483e+001dB,-7.22321031710948e+001°)
1.86686686686685e+005	(-2.24083456300611e+001dB,-7.23268706850238e+001°)
1.86886886886886e+005	(-2.24870518718700e+001dB,-7.24205377137198e+001°)
1.87087087087086e+005	(-2.25652511790522e+001dB,-7.25131236389821e+001°)
1.87287287287286e+005	(-2.26429492634611e+001dB,-7.26046473876736e+001°)
1.87487487487486e+005	(-2.27201517452537e+001dB,-7.26951274450051e+001°)
1.87687687687686e+005	(-2.27968641547726e+001dB,-7.27845818673582e+001°)
1.87887887887887e+005	(-2.28730919343805e+001dB,-7.28730282946645e+001°)
1.88088088088087e+005	(-2.29488404402527e+001dB,-7.29604839623601e+001°)
1.88288288288287e+005	(-2.30241149441245e+001dB,-7.30469657129301e+001°)
1.88488488488487e+005	(-2.30989206349974e+001dB,-7.31324900070617e+001°)
1.88688688688687e+005	(-2.31732626208050e+001dB,-7.32170729344196e+001°)
1.88888888888888e+005	(-2.32471459300374e+001dB,-7.33007302240591e+001°)
1.89089089089088e+005	(-2.33205755133288e+001dB,-7.33834772544908e+001°)
1.89289289289288e+005	(-2.33935562450061e+001dB,-7.34653290634108e+001°)
1.89489489489488e+005	(-2.34660929246008e+001dB,-7.35463003571086e+001°)
1.89689689689688e+005	(-2.35381902783260e+001dB,-7.36264055195650e+001°)
1.89889889889889e+005	(-2.36098529605174e+001dB,-7.37056586212532e+001°)
1.90090090090089e+005	(-2.36810855550416e+001dB,-7.37840734276523e+001°)
1.90290290290289e+005	(-2.37518925766703e+001dB,-7.38616634074854e+001°)
1.90490490490489e+005	(-2.38222784724232e+001dB,-7.39384417406921e+001°)
1.90690690690689e+005	(-2.38922476228792e+001dB,-7.40144213261459e+001°)
1.90890890890890e+005	(-2.39618043434571e+001dB,-7.40896147891248e+001°)
1.91091091091090e+005	(-2.40309528856666e+001dB,-7.41640344885453e+001°)
1.91291291291290e+005	(-2.40996974383312e+001dB,-7.42376925239684e+001°)
1.91491491491490e+005	(-2.41680421287816e+001dB,-7.43106007423851e+001°)
1.91691691691690e+005	(-2.42359910240227e+001dB,-7.43827707447900e+001°)
1.91891891891891e+005	(-2.43035481318738e+001dB,-7.44542138925512e+001°)
1.92092092092091e+005	(-2.43707174020823e+001dB,-7.45249413135823e+001°)
1.92292292292291e+005	(-2.44375027274128e+001dB,-7.45949639083257e+001°)
1.92492492492491e+005	(-2.45039079447110e+001dB,-7.46642923555517e+001°)
1.92692692692691e+005	(-2.45699368359437e+001dB,-7.47329371179816e+001°)
1.92892892892892e+005	(-2.46355931292158e+001dB,-7.48009084477402e+001°)
1.93093093093092e+005	(-2.47008804997637e+001dB,-7.48682163916440e+001°)
1.93293293293292e+005	(-2.47658025709275e+001dB,-7.49348707963306e+001°)
1.93493493493492e+005	(-2.48303629151004e+001dB,-7.50008813132354e+001°)
1.93693693693692e+005	(-2.48945650546584e+001dB,-7.50662574034194e+001°)
1.93893893893893e+005	(-2.49584124628680e+001dB,-7.51310083422559e+001°)
1.94094094094093e+005	(-2.50219085647752e+001dB,-7.51951432239777e+001°)
1.94294294294293e+005	(-2.50850567380738e+001dB,-7.52586709660921e+001°)
1.94494494494493e+005	(-2.51478603139557e+001dB,-7.53216003136673e+001°)
1.94694694694693e+005	(-2.52103225779420e+001dB,-7.53839398434938e+001°)
1.94894894894894e+005	(-2.52724467706962e+001dB,-7.54456979681268e+001°)
1.95095095095094e+005	(-2.53342360888200e+001dB,-7.55068829398112e+001°)
1.95295295295294e+005	(-2.53956936856316e+001dB,-7.55675028542957e+001°)
1.95495495495494e+005	(-2.54568226719274e+001dB,-7.56275656545374e+001°)
1.95695695695694e+005	(-2.55176261167276e+001dB,-7.56870791343023e+001°)
1.95895895895895e+005	(-2.55781070480053e+001dB,-7.57460509416634e+001°)
1.96096096096095e+005	(-2.56382684534006e+001dB,-7.58044885824018e+001°)
1.96296296296295e+005	(-2.56981132809196e+001dB,-7.58623994233120e+001°)
1.96496496496495e+005	(-2.57576444396180e+001dB,-7.59197906954152e+001°)
1.96696696696695e+005	(-2.58168648002709e+001dB,-7.59766694970851e+001°)
1.96896896896895e+005	(-2.58757771960285e+001dB,-7.60330427970856e+001°)
1.97097097097096e+005	(-2.59343844230576e+001dB,-7.60889174375270e+001°)
1.97297297297296e+005	(-2.59926892411704e+001dB,-7.61443001367403e+001°)
1.97497497497496e+005	(-2.60506943744398e+001dB,-7.61991974920746e+001°)
1.97697697697696e+005	(-2.61084025118019e+001dB,-7.62536159826175e+001°)
1.97897897897896e+005	(-2.61658163076466e+001dB,-7.63075619718433e+001°)
1.98098098098097e+005	(-2.62229383823951e+001dB,-7.63610417101900e+001°)
1.98298298298297e+005	(-2.62797713230670e+001dB,-7.64140613375674e+001°)
1.98498498498497e+005	(-2.63363176838346e+001dB,-7.64666268857984e+001°)
1.98698698698697e+005	(-2.63925799865661e+001dB,-7.65187442809966e+001°)
1.98898898898897e+005	(-2.64485607213584e+001dB,-7.65704193458798e+001°)
1.99099099099098e+005	(-2.65042623470588e+001dB,-7.66216578020247e+001°)
1.99299299299298e+005	(-2.65596872917761e+001dB,-7.66724652720611e+001°)
1.99499499499498e+005	(-2.66148379533814e+001dB,-7.67228472818104e+001°)
1.99699699699698e+005	(-2.66697166999991e+001dB,-7.67728092623677e+001°)
1.99899899899898e+005	(-2.67243258704883e+001dB,-7.68223565521308e+001°)
2.00100100100099e+005	(-2.67786677749142e+001dB,-7.68714943987776e+001°)
2.00300300300299e+005	(-2.68327446950104e+001dB,-7.69202279611921e+001°)
2.00500500500499e+005	(-2.68865588846322e+001dB,-7.69685623113417e+001°)
2.00700700700699e+005	(-2.69401125702006e+001dB,-7.70165024361075e+001°)
2.00900900900899e+005	(-2.69934079511384e+001dB,-7.70640532390680e+001°)
2.01101101101100e+005	(-2.70464472002968e+001dB,-7.71112195422376e+001°)
2.01301301301300e+005	(-2.70992324643746e+001dB,-7.71580060877628e+001°)
2.01501501501500e+005	(-2.71517658643287e+001dB,-7.72044175395749e+001°)
2.01701701701700e+005	(-2.72040494957769e+001dB,-7.72504584850026e+001°)
2.01901901901900e+005	(-2.72560854293928e+001dB,-7.72961334363442e+001°)
2.02102102102101e+005	(-2.73078757112939e+001dB,-7.73414468324018e+001°)
2.02302302302301e+005	(-2.73594223634206e+001dB,-7.73864030399772e+001°)
2.02502502502501e+005	(-2.74107273839102e+001dB,-7.74310063553316e+001°)
2.02702702702701e+005	(-2.74617927474617e+001dB,-7.74752610056104e+001°)
2.02902902902901e+005	(-2.75126204056953e+001dB,-7.75191711502323e+001°)
2.03103103103102e+005	(-2.75632122875043e+001dB,-7.75627408822465e+001°)
2.03303303303302e+005	(-2.76135702994004e+001dB,-7.76059742296556e+001°)
2.03503503503502e+005	(-2.76636963258531e+001dB,-7.76488751567085e+001°)
2.03703703703702e+005	(-2.77135922296221e+001dB,-7.76914475651614e+001°)
2.03903903903902e+005	(-2.77632598520841e+001dB,-7.77336952955097e+001°)
2.04104104104103e+005	(-2.78127010135529e+001dB,-7.77756221281898e+001°)
2.04304304304303e+005	(-2.78619175135944e+001dB,-7.78172317847539e+001°)
2.04504504504503e+005	(-2.79109111313353e+001dB,-7.78585279290163e+001°)
2.04704704704703e+005	(-2.79596836257661e+001dB,-7.78995141681731e+001°)
2.04904904904903e+005	(-2.80082367360385e+001dB,-7.79401940538967e+001°)
2.05105105105104e+005	(-2.80565721817583e+001dB,-7.79805710834034e+001°)
